created_time,Pos_x,Pos_y,width,height,Class,Object_id,location_id
1616772116.3612564,1810,894,105,131,car,14,McMaster University
1616772116.3612564,1642,399,33,92,person,15,McMaster University
1616772116.3612564,238,859,52,111,person,18,McMaster University
1616772116.3612564,846,739,38,103,person,19,McMaster University
1616772116.3612564,453,604,35,90,person,22,McMaster University
1616772116.3612564,1259,568,39,111,person,23,McMaster University
1616772116.3612564,1226,547,37,122,person,25,McMaster University
1616772116.3612564,872,613,42,106,person,28,McMaster University
1616772116.3612564,211,691,42,120,person,29,McMaster University
1616772116.3612564,1696,263,224,125,truck,34,McMaster University
1616772116.3612564,889,134,32,71,person,36,McMaster University
1616772116.3612564,367,669,36,92,person,39,McMaster University
1616772116.3612564,17,915,44,136,person,46,McMaster University
1616772116.3612564,1,725,45,124,person,47,McMaster University
1616772116.3612564,1509,49,165,85,car,58,McMaster University
1616772116.3612564,1855,114,31,72,person,61,McMaster University
1616772116.3612564,987,107,26,66,person,69,McMaster University
1616772116.3612564,978,106,28,70,person,86,McMaster University
1616772116.3612564,1483,176,56,130,person,101,McMaster University
1616772116.3612564,1684,69,146,70,car,105,McMaster University
1616772116.3612564,785,856,50,135,person,109,McMaster University
1616772116.3612564,81,644,41,101,person,119,McMaster University
1616772116.3612564,1836,171,44,89,person,120,McMaster University
1616772116.3612564,661,658,45,108,person,123,McMaster University
1616772116.3612564,899,765,48,94,person,126,McMaster University
1616772116.3612564,1053,80,21,54,person,154,McMaster University
1616772116.3612564,738,495,42,92,person,157,McMaster University
1616772116.3612564,231,348,292,199,car,172,McMaster University
1616772116.3612564,1038,156,186,138,truck,175,McMaster University
1616772116.4612563,139,622,52,104,person,3,McMaster University
1616772116.4612563,693,442,31,81,person,4,McMaster University
1616772116.4612563,665,435,34,88,person,10,McMaster University
1616772116.4612563,1602,402,33,90,person,11,McMaster University
1616772116.4612563,349,972,61,97,person,12,McMaster University
1616772116.4612563,1810,893,107,133,car,14,McMaster University
1616772116.4612563,1641,401,33,92,person,15,McMaster University
1616772116.4612563,238,860,52,111,person,18,McMaster University
1616772116.4612563,849,739,38,102,person,19,McMaster University
1616772116.4612563,453,606,36,90,person,22,McMaster University
1616772116.4612563,1258,569,39,111,person,23,McMaster University
1616772116.4612563,1226,547,37,122,person,25,McMaster University
1616772116.4612563,872,614,41,104,person,28,McMaster University
1616772116.4612563,214,692,40,116,person,29,McMaster University
1616772116.4612563,1696,264,221,123,truck,34,McMaster University
1616772116.4612563,890,134,32,71,person,36,McMaster University
1616772116.4612563,364,670,40,103,person,39,McMaster University
1616772116.4612563,17,915,44,136,person,46,McMaster University
1616772116.4612563,1,724,45,124,person,47,McMaster University
1616772116.4612563,1531,47,156,80,car,58,McMaster University
1616772116.4612563,1852,114,33,78,person,61,McMaster University
1616772116.4612563,985,107,27,66,person,69,McMaster University
1616772116.4612563,981,105,28,70,person,86,McMaster University
1616772116.4612563,1484,176,57,131,person,101,McMaster University
1616772116.4612563,1705,62,150,73,car,105,McMaster University
1616772116.4612563,787,854,50,135,person,109,McMaster University
1616772116.4612563,81,644,41,102,person,119,McMaster University
1616772116.4612563,1839,168,45,93,person,120,McMaster University
1616772116.4612563,664,659,45,108,person,123,McMaster University
1616772116.4612563,904,764,49,95,person,126,McMaster University
1616772116.4612563,1050,81,21,54,person,154,McMaster University
1616772116.4612563,734,496,41,90,person,157,McMaster University
1616772116.4612563,270,337,324,222,car,172,McMaster University
1616772116.4612563,1066,151,190,141,truck,175,McMaster University
1616772116.4612563,1291,51,21,64,person,179,McMaster University
1616772116.5612562,139,622,51,103,person,3,McMaster University
1616772116.5612562,691,441,31,81,person,4,McMaster University
1616772116.5612562,658,434,35,90,person,10,McMaster University
1616772116.5612562,1598,404,33,89,person,11,McMaster University
1616772116.5612562,348,975,54,87,person,12,McMaster University
1616772116.5612562,1810,892,107,133,car,14,McMaster University
1616772116.5612562,1639,403,33,91,person,15,McMaster University
1616772116.5612562,238,858,52,111,person,18,McMaster University
1616772116.5612562,851,737,37,100,person,19,McMaster University
1616772116.5612562,453,606,36,91,person,22,McMaster University
1616772116.5612562,1258,568,39,111,person,23,McMaster University
1616772116.5612562,1226,548,37,121,person,25,McMaster University
1616772116.5612562,871,614,40,102,person,28,McMaster University
1616772116.5612562,215,693,40,115,person,29,McMaster University
1616772116.5612562,1696,265,221,123,truck,34,McMaster University
1616772116.5612562,362,670,41,106,person,39,McMaster University
1616772116.5612562,17,916,44,135,person,46,McMaster University
1616772116.5612562,1,725,45,124,person,47,McMaster University
1616772116.5612562,1551,45,152,78,car,58,McMaster University
1616772116.5612562,1851,114,34,79,person,61,McMaster University
1616772116.5612562,983,108,27,66,person,69,McMaster University
1616772116.5612562,1484,176,57,131,person,101,McMaster University
1616772116.5612562,1729,59,146,71,car,105,McMaster University
1616772116.5612562,787,851,50,136,person,109,McMaster University
1616772116.5612562,81,644,41,102,person,119,McMaster University
1616772116.5612562,1838,174,41,84,person,120,McMaster University
1616772116.5612562,666,659,44,106,person,123,McMaster University
1616772116.5612562,1045,78,24,61,person,154,McMaster University
1616772116.5612562,728,497,41,90,person,157,McMaster University
1616772116.5612562,304,332,283,191,car,172,McMaster University
1616772116.5612562,1097,146,180,134,truck,175,McMaster University
1616772116.5612562,1295,53,21,62,person,179,McMaster University
1616772116.661256,139,622,51,103,person,3,McMaster University
1616772116.661256,686,441,32,86,person,4,McMaster University
1616772116.661256,887,766,39,77,person,8,McMaster University
1616772116.661256,652,433,37,96,person,10,McMaster University
1616772116.661256,1597,404,33,88,person,11,McMaster University
1616772116.661256,348,977,55,88,person,12,McMaster University
1616772116.661256,1810,892,109,135,car,14,McMaster University
1616772116.661256,1636,403,35,93,person,15,McMaster University
1616772116.661256,239,860,51,109,person,18,McMaster University
1616772116.661256,854,736,37,102,person,19,McMaster University
1616772116.661256,452,605,36,92,person,22,McMaster University
1616772116.661256,1258,568,40,111,person,23,McMaster University
1616772116.661256,1225,548,37,120,person,25,McMaster University
1616772116.661256,299,949,47,108,person,27,McMaster University
1616772116.661256,871,614,40,102,person,28,McMaster University
1616772116.661256,1695,264,223,125,truck,34,McMaster University
1616772116.661256,359,670,43,111,person,39,McMaster University
1616772116.661256,18,916,44,135,person,46,McMaster University
1616772116.661256,0,723,46,126,person,47,McMaster University
1616772116.661256,1567,39,159,81,car,58,McMaster University
1616772116.661256,982,104,29,71,person,69,McMaster University
1616772116.661256,1484,176,57,131,person,101,McMaster University
1616772116.661256,1749,51,152,74,car,105,McMaster University
1616772116.661256,790,848,51,140,person,109,McMaster University
1616772116.661256,80,644,40,100,person,119,McMaster University
1616772116.661256,1839,180,38,77,person,120,McMaster University
1616772116.661256,667,658,45,108,person,123,McMaster University
1616772116.661256,920,761,44,88,person,126,McMaster University
1616772116.661256,1042,78,24,61,person,154,McMaster University
1616772116.661256,721,496,42,92,person,157,McMaster University
1616772116.661256,1610,400,53,95,person,158,McMaster University
1616772116.661256,342,326,268,180,car,172,McMaster University
1616772116.661256,1122,139,178,131,truck,175,McMaster University
1616772116.661256,1298,54,21,62,person,179,McMaster University
1616772116.761256,679,445,31,84,person,4,McMaster University
1616772116.761256,892,764,39,76,person,8,McMaster University
1616772116.761256,1811,877,114,150,truck,9,McMaster University
1616772116.761256,647,438,36,91,person,10,McMaster University
1616772116.761256,1595,407,32,86,person,11,McMaster University
1616772116.761256,350,979,55,88,person,12,McMaster University
1616772116.761256,1813,883,115,144,car,14,McMaster University
1616772116.761256,1634,403,35,95,person,15,McMaster University
1616772116.761256,238,860,52,111,person,18,McMaster University
1616772116.761256,858,736,39,107,person,19,McMaster University
1616772116.761256,452,605,36,93,person,22,McMaster University
1616772116.761256,1258,568,39,110,person,23,McMaster University
1616772116.761256,1224,549,36,118,person,25,McMaster University
1616772116.761256,293,947,49,113,person,27,McMaster University
1616772116.761256,871,614,40,101,person,28,McMaster University
1616772116.761256,1696,264,222,124,truck,34,McMaster University
1616772116.761256,356,671,43,112,person,39,McMaster University
1616772116.761256,19,917,43,133,person,46,McMaster University
1616772116.761256,1,723,45,126,person,47,McMaster University
1616772116.761256,1583,38,155,78,car,58,McMaster University
1616772116.761256,982,104,29,72,person,69,McMaster University
1616772116.761256,984,92,34,85,person,86,McMaster University
1616772116.761256,1483,176,56,128,person,101,McMaster University
1616772116.761256,1769,48,146,71,car,105,McMaster University
1616772116.761256,794,851,49,134,person,109,McMaster University
1616772116.761256,80,645,39,97,person,119,McMaster University
1616772116.761256,1841,179,38,77,person,120,McMaster University
1616772116.761256,666,659,46,110,person,123,McMaster University
1616772116.761256,925,758,43,88,person,126,McMaster University
1616772116.761256,718,497,42,94,person,157,McMaster University
1616772116.761256,1611,402,54,97,person,158,McMaster University
1616772116.761256,380,313,271,181,car,172,McMaster University
1616772116.761256,1153,140,166,121,truck,175,McMaster University
1616772116.761256,1300,53,21,61,person,179,McMaster University
1616772116.861256,669,444,31,84,person,4,McMaster University
1616772116.861256,1812,877,113,150,truck,9,McMaster University
1616772116.861256,642,439,36,90,person,10,McMaster University
1616772116.861256,1588,400,35,93,person,11,McMaster University
1616772116.861256,1813,880,116,148,car,14,McMaster University
1616772116.861256,1631,404,36,97,person,15,McMaster University
1616772116.861256,237,861,51,111,person,18,McMaster University
1616772116.861256,860,736,39,106,person,19,McMaster University
1616772116.861256,452,605,36,93,person,22,McMaster University
1616772116.861256,1257,569,39,110,person,23,McMaster University
1616772116.861256,1223,549,36,118,person,25,McMaster University
1616772116.861256,291,946,50,116,person,27,McMaster University
1616772116.861256,871,614,40,101,person,28,McMaster University
1616772116.861256,1698,264,223,124,truck,34,McMaster University
1616772116.861256,354,673,44,112,person,39,McMaster University
1616772116.861256,19,916,43,133,person,46,McMaster University
1616772116.861256,1,725,44,124,person,47,McMaster University
1616772116.861256,1603,37,149,75,car,58,McMaster University
1616772116.861256,984,87,36,90,person,86,McMaster University
1616772116.861256,1484,177,55,127,person,101,McMaster University
1616772116.861256,1788,38,153,76,car,105,McMaster University
1616772116.861256,796,846,50,137,person,109,McMaster University
1616772116.861256,80,645,39,97,person,119,McMaster University
1616772116.861256,669,659,47,110,person,123,McMaster University
1616772116.861256,932,758,43,88,person,126,McMaster University
1616772116.861256,715,501,40,91,person,157,McMaster University
1616772116.861256,419,319,252,167,car,172,McMaster University
1616772116.861256,1181,131,160,115,truck,175,McMaster University
1616772116.861256,1302,53,21,61,person,179,McMaster University
1616772116.9612558,665,446,33,89,person,4,McMaster University
1616772116.9612558,1811,877,112,150,truck,9,McMaster University
1616772116.9612558,634,440,37,91,person,10,McMaster University
1616772116.9612558,1583,393,38,102,person,11,McMaster University
1616772116.9612558,1814,880,116,149,car,14,McMaster University
1616772116.9612558,1630,406,37,99,person,15,McMaster University
1616772116.9612558,237,861,51,111,person,18,McMaster University
1616772116.9612558,865,735,40,106,person,19,McMaster University
1616772116.9612558,1256,568,40,111,person,23,McMaster University
1616772116.9612558,1223,549,36,118,person,25,McMaster University
1616772116.9612558,291,945,48,117,person,27,McMaster University
1616772116.9612558,871,614,40,101,person,28,McMaster University
1616772116.9612558,1697,265,222,124,truck,34,McMaster University
1616772116.9612558,353,674,43,110,person,39,McMaster University
1616772116.9612558,19,916,43,133,person,46,McMaster University
1616772116.9612558,2,728,43,120,person,47,McMaster University
1616772116.9612558,1622,30,153,76,car,58,McMaster University
1616772116.9612558,984,89,36,89,person,86,McMaster University
1616772116.9612558,1484,178,55,127,person,101,McMaster University
1616772116.9612558,1810,33,147,75,car,105,McMaster University
1616772116.9612558,798,840,51,141,person,109,McMaster University
1616772116.9612558,80,644,39,96,person,119,McMaster University
1616772116.9612558,670,662,46,109,person,123,McMaster University
1616772116.9612558,934,759,42,87,person,126,McMaster University
1616772116.9612558,1246,169,151,72,bus,137,McMaster University
1616772116.9612558,710,503,41,92,person,157,McMaster University
1616772116.9612558,449,312,250,163,car,172,McMaster University
1616772116.9612558,1204,127,151,107,truck,175,McMaster University
1616772117.0612557,659,447,33,90,person,4,McMaster University
1616772117.0612557,907,759,37,74,person,8,McMaster University
1616772117.0612557,1811,876,112,152,truck,9,McMaster University
1616772117.0612557,628,440,35,87,person,10,McMaster University
1616772117.0612557,1579,391,41,110,person,11,McMaster University
1616772117.0612557,1814,878,116,151,car,14,McMaster University
1616772117.0612557,1628,410,36,98,person,15,McMaster University
1616772117.0612557,237,860,52,112,person,18,McMaster University
1616772117.0612557,870,737,37,99,person,19,McMaster University
1616772117.0612557,1256,569,40,111,person,23,McMaster University
1616772117.0612557,1223,550,36,117,person,25,McMaster University
1616772117.0612557,292,946,46,115,person,27,McMaster University
1616772117.0612557,871,614,40,100,person,28,McMaster University
1616772117.0612557,217,698,37,106,person,29,McMaster University
1616772117.0612557,1696,264,224,125,truck,34,McMaster University
1616772117.0612557,350,674,43,109,person,39,McMaster University
1616772117.0612557,19,917,42,131,person,46,McMaster University
1616772117.0612557,3,730,43,118,person,47,McMaster University
1616772117.0612557,1641,26,153,76,car,58,McMaster University
1616772117.0612557,1833,29,88,72,car,64,McMaster University
1616772117.0612557,983,87,36,88,person,86,McMaster University
1616772117.0612557,1483,178,54,126,person,101,McMaster University
1616772117.0612557,1832,28,147,75,car,105,McMaster University
1616772117.0612557,801,835,50,137,person,109,McMaster University
1616772117.0612557,79,645,39,95,person,119,McMaster University
1616772117.0612557,673,663,43,101,person,123,McMaster University
1616772117.0612557,937,758,41,85,person,126,McMaster University
1616772117.0612557,1278,163,148,71,bus,137,McMaster University
1616772117.0612557,706,503,40,90,person,157,McMaster University
1616772117.0612557,479,304,247,158,car,172,McMaster University
1616772117.0612557,1239,138,142,99,truck,175,McMaster University
1616772117.1612556,650,445,34,93,person,4,McMaster University
1616772117.1612556,910,759,36,70,person,8,McMaster University
1616772117.1612556,1810,869,116,158,truck,9,McMaster University
1616772117.1612556,621,440,37,92,person,10,McMaster University
1616772117.1612556,1578,397,39,106,person,11,McMaster University
1616772117.1612556,1815,870,121,159,car,14,McMaster University
1616772117.1612556,1628,412,35,96,person,15,McMaster University
1616772117.1612556,237,860,52,112,person,18,McMaster University
1616772117.1612556,873,734,38,99,person,19,McMaster University
1616772117.1612556,1256,569,40,111,person,23,McMaster University
1616772117.1612556,1223,550,36,117,person,25,McMaster University
1616772117.1612556,294,947,44,113,person,27,McMaster University
1616772117.1612556,872,615,39,99,person,28,McMaster University
1616772117.1612556,217,698,37,106,person,29,McMaster University
1616772117.1612556,1697,264,223,125,truck,34,McMaster University
1616772117.1612556,347,675,43,109,person,39,McMaster University
1616772117.1612556,19,916,42,130,person,46,McMaster University
1616772117.1612556,3,732,43,116,person,47,McMaster University
1616772117.1612556,1660,24,150,74,car,58,McMaster University
1616772117.1612556,1843,30,83,71,car,64,McMaster University
1616772117.1612556,987,93,33,82,person,86,McMaster University
1616772117.1612556,1484,178,55,127,person,101,McMaster University
1616772117.1612556,803,831,49,137,person,109,McMaster University
1616772117.1612556,79,646,38,95,person,119,McMaster University
1616772117.1612556,674,664,42,99,person,123,McMaster University
1616772117.1612556,943,755,42,88,person,126,McMaster University
1616772117.1612556,702,504,39,88,person,157,McMaster University
1616772117.1612556,510,300,243,153,car,172,McMaster University
1616772117.1612556,1256,118,167,116,truck,175,McMaster University
1616772117.2612555,646,446,33,91,person,4,McMaster University
1616772117.2612555,915,758,35,69,person,8,McMaster University
1616772117.2612555,1810,870,115,158,truck,9,McMaster University
1616772117.2612555,615,444,36,93,person,10,McMaster University
1616772117.2612555,1578,413,34,89,person,11,McMaster University
1616772117.2612555,1815,871,119,159,car,14,McMaster University
1616772117.2612555,1628,415,35,93,person,15,McMaster University
1616772117.2612555,237,861,52,113,person,18,McMaster University
1616772117.2612555,877,730,40,105,person,19,McMaster University
1616772117.2612555,1256,569,40,110,person,23,McMaster University
1616772117.2612555,1223,551,36,117,person,25,McMaster University
1616772117.2612555,295,947,43,113,person,27,McMaster University
1616772117.2612555,872,615,39,98,person,28,McMaster University
1616772117.2612555,216,701,36,104,person,29,McMaster University
1616772117.2612555,1696,262,225,126,truck,34,McMaster University
1616772117.2612555,344,676,43,107,person,39,McMaster University
1616772117.2612555,19,918,42,129,person,46,McMaster University
1616772117.2612555,2,737,42,113,person,47,McMaster University
1616772117.2612555,1681,21,149,74,car,58,McMaster University
1616772117.2612555,1842,31,84,72,car,64,McMaster University
1616772117.2612555,988,92,34,83,person,86,McMaster University
1616772117.2612555,1484,178,55,127,person,101,McMaster University
1616772117.2612555,803,830,49,136,person,109,McMaster University
1616772117.2612555,80,645,39,96,person,119,McMaster University
1616772117.2612555,1865,14,44,78,person,122,McMaster University
1616772117.2612555,674,664,42,98,person,123,McMaster University
1616772117.2612555,945,756,42,88,person,126,McMaster University
1616772117.2612555,695,503,41,92,person,157,McMaster University
1616772117.2612555,542,299,242,149,car,172,McMaster University
1616772117.2612555,1288,127,151,102,truck,175,McMaster University
1616772117.2612555,1309,24,26,76,person,179,McMaster University
1616772117.3612554,640,450,31,87,person,4,McMaster University
1616772117.3612554,1809,871,114,157,truck,9,McMaster University
1616772117.3612554,608,446,36,93,person,10,McMaster University
1616772117.3612554,1578,421,32,84,person,11,McMaster University
1616772117.3612554,1815,871,117,158,car,14,McMaster University
1616772117.3612554,1627,417,34,90,person,15,McMaster University
1616772117.3612554,238,861,51,111,person,18,McMaster University
1616772117.3612554,880,725,44,118,person,19,McMaster University
1616772117.3612554,1256,570,40,109,person,23,McMaster University
1616772117.3612554,1223,550,36,117,person,25,McMaster University
1616772117.3612554,296,946,43,114,person,27,McMaster University
1616772117.3612554,872,615,39,97,person,28,McMaster University
1616772117.3612554,217,701,37,105,person,29,McMaster University
1616772117.3612554,1697,263,223,125,truck,34,McMaster University
1616772117.3612554,341,676,43,109,person,39,McMaster University
1616772117.3612554,19,918,42,129,person,46,McMaster University
1616772117.3612554,3,737,41,112,person,47,McMaster University
1616772117.3612554,1697,17,150,75,car,58,McMaster University
1616772117.3612554,1279,98,169,75,bus,98,McMaster University
1616772117.3612554,1485,178,55,127,person,101,McMaster University
1616772117.3612554,803,829,50,138,person,109,McMaster University
1616772117.3612554,81,645,39,96,person,119,McMaster University
1616772117.3612554,1887,17,40,75,person,122,McMaster University
1616772117.3612554,672,665,44,102,person,123,McMaster University
1616772117.3612554,950,752,41,88,person,126,McMaster University
1616772117.3612554,689,506,43,97,person,157,McMaster University
1616772117.3612554,581,296,232,138,car,172,McMaster University
1616772117.3612554,1317,130,138,92,truck,175,McMaster University
1616772117.3612554,1312,21,27,77,person,179,McMaster University
1616772117.4612553,634,451,31,87,person,4,McMaster University
1616772117.4612553,1809,873,112,154,truck,9,McMaster University
1616772117.4612553,601,448,36,92,person,10,McMaster University
1616772117.4612553,1577,424,31,81,person,11,McMaster University
1616772117.4612553,344,979,61,100,person,12,McMaster University
1616772117.4612553,1815,875,114,154,car,14,McMaster University
1616772117.4612553,1625,418,34,90,person,15,McMaster University
1616772117.4612553,238,862,51,111,person,18,McMaster University
1616772117.4612553,883,724,45,122,person,19,McMaster University
1616772117.4612553,1256,571,40,108,person,23,McMaster University
1616772117.4612553,1223,550,36,117,person,25,McMaster University
1616772117.4612553,296,945,43,114,person,27,McMaster University
1616772117.4612553,873,617,39,97,person,28,McMaster University
1616772117.4612553,216,699,37,106,person,29,McMaster University
1616772117.4612553,1699,263,221,124,truck,34,McMaster University
1616772117.4612553,338,676,44,112,person,39,McMaster University
1616772117.4612553,19,917,42,130,person,46,McMaster University
1616772117.4612553,2,736,42,113,person,47,McMaster University
1616772117.4612553,932,327,107,80,car,50,McMaster University
1616772117.4612553,1711,14,148,74,car,58,McMaster University
1616772117.4612553,1303,92,153,68,bus,98,McMaster University
1616772117.4612553,1485,177,55,127,person,101,McMaster University
1616772117.4612553,805,828,49,138,person,109,McMaster University
1616772117.4612553,80,645,40,99,person,119,McMaster University
1616772117.4612553,1899,16,40,76,person,122,McMaster University
1616772117.4612553,672,665,46,107,person,123,McMaster University
1616772117.4612553,951,751,40,86,person,126,McMaster University
1616772117.4612553,685,509,42,95,person,157,McMaster University
1616772117.4612553,615,292,235,137,car,172,McMaster University
1616772117.4612553,1346,136,121,81,truck,175,McMaster University
1616772117.4612553,15,433,180,94,car,185,McMaster University
1616772117.4612553,570,275,158,91,car,186,McMaster University
1616772117.5612552,625,451,30,83,person,4,McMaster University
1616772117.5612552,1809,877,110,151,truck,9,McMaster University
1616772117.5612552,594,449,35,90,person,10,McMaster University
1616772117.5612552,1575,425,32,81,person,11,McMaster University
1616772117.5612552,344,980,62,101,person,12,McMaster University
1616772117.5612552,1813,878,111,151,car,14,McMaster University
1616772117.5612552,1621,420,35,92,person,15,McMaster University
1616772117.5612552,237,861,51,111,person,18,McMaster University
1616772117.5612552,884,721,45,125,person,19,McMaster University
1616772117.5612552,1256,571,40,108,person,23,McMaster University
1616772117.5612552,1223,550,36,117,person,25,McMaster University
1616772117.5612552,293,942,44,117,person,27,McMaster University
1616772117.5612552,872,616,38,96,person,28,McMaster University
1616772117.5612552,216,699,37,106,person,29,McMaster University
1616772117.5612552,1696,264,223,125,truck,34,McMaster University
1616772117.5612552,150,647,38,80,person,37,McMaster University
1616772117.5612552,337,676,45,116,person,39,McMaster University
1616772117.5612552,19,916,43,132,person,46,McMaster University
1616772117.5612552,3,734,43,114,person,47,McMaster University
1616772117.5612552,933,330,105,79,car,50,McMaster University
1616772117.5612552,1733,9,148,74,car,58,McMaster University
1616772117.5612552,1324,88,152,67,bus,98,McMaster University
1616772117.5612552,804,826,49,138,person,109,McMaster University
1616772117.5612552,80,645,40,99,person,119,McMaster University
1616772117.5612552,672,665,47,109,person,123,McMaster University
1616772117.5612552,956,749,40,86,person,126,McMaster University
1616772117.5612552,682,512,39,90,person,157,McMaster University
1616772117.5612552,647,280,255,149,car,172,McMaster University
1616772117.5612552,1372,138,109,72,truck,175,McMaster University
1616772117.5612552,65,426,180,93,car,185,McMaster University
1616772117.5612552,596,271,153,89,car,186,McMaster University
1616772117.5612552,813,285,147,69,car,187,McMaster University
1616772117.5612552,4,478,229,151,car,188,McMaster University
1616772117.5612552,1868,162,48,92,person,189,McMaster University
1616772117.6612551,119,625,44,91,person,3,McMaster University
1616772117.6612551,620,453,26,72,person,4,McMaster University
1616772117.6612551,1811,882,107,147,truck,9,McMaster University
1616772117.6612551,587,449,34,88,person,10,McMaster University
1616772117.6612551,1572,423,33,84,person,11,McMaster University
1616772117.6612551,1810,881,108,147,car,14,McMaster University
1616772117.6612551,1619,422,36,92,person,15,McMaster University
1616772117.6612551,237,860,51,112,person,18,McMaster University
1616772117.6612551,887,718,43,118,person,19,McMaster University
1616772117.6612551,1257,572,40,107,person,23,McMaster University
1616772117.6612551,1223,549,36,116,person,25,McMaster University
1616772117.6612551,295,941,44,114,person,27,McMaster University
1616772117.6612551,216,697,38,108,person,29,McMaster University
1616772117.6612551,1694,264,224,125,truck,34,McMaster University
1616772117.6612551,889,135,30,69,person,36,McMaster University
1616772117.6612551,150,645,40,82,person,37,McMaster University
1616772117.6612551,335,679,44,116,person,39,McMaster University
1616772117.6612551,19,917,43,133,person,46,McMaster University
1616772117.6612551,3,730,45,119,person,47,McMaster University
1616772117.6612551,931,328,108,81,car,50,McMaster University
1616772117.6612551,1750,4,154,78,car,58,McMaster University
1616772117.6612551,993,94,33,80,person,69,McMaster University
1616772117.6612551,983,93,33,83,person,86,McMaster University
1616772117.6612551,1399,123,166,78,car,88,McMaster University
1616772117.6612551,1352,85,144,63,bus,98,McMaster University
1616772117.6612551,806,820,51,142,person,109,McMaster University
1616772117.6612551,79,646,40,99,person,119,McMaster University
1616772117.6612551,672,666,47,109,person,123,McMaster University
1616772117.6612551,959,748,39,85,person,126,McMaster University
1616772117.6612551,676,511,41,94,person,157,McMaster University
1616772117.6612551,679,280,245,141,car,172,McMaster University
1616772117.6612551,1398,137,100,66,truck,175,McMaster University
1616772117.6612551,93,416,266,137,car,185,McMaster University
1616772117.6612551,622,261,156,90,car,186,McMaster University
1616772117.6612551,819,277,148,70,car,187,McMaster University
1616772117.6612551,28,462,218,142,car,188,McMaster University
1616772117.6612551,1870,166,46,89,person,189,McMaster University
1616772117.761255,120,623,42,89,person,3,McMaster University
1616772117.761255,613,457,29,78,person,4,McMaster University
1616772117.761255,1811,879,109,150,truck,9,McMaster University
1616772117.761255,579,449,36,91,person,10,McMaster University
1616772117.761255,1567,419,37,93,person,11,McMaster University
1616772117.761255,1809,879,110,149,car,14,McMaster University
1616772117.761255,1617,422,37,96,person,15,McMaster University
1616772117.761255,238,859,51,112,person,18,McMaster University
1616772117.761255,890,716,43,120,person,19,McMaster University
1616772117.761255,453,601,38,96,person,22,McMaster University
1616772117.761255,1257,571,40,109,person,23,McMaster University
1616772117.761255,1223,549,36,116,person,25,McMaster University
1616772117.761255,299,942,44,114,person,27,McMaster University
1616772117.761255,215,698,38,107,person,29,McMaster University
1616772117.761255,1694,263,224,125,truck,34,McMaster University
1616772117.761255,889,134,30,68,person,36,McMaster University
1616772117.761255,149,646,40,82,person,37,McMaster University
1616772117.761255,336,682,43,115,person,39,McMaster University
1616772117.761255,18,917,44,133,person,46,McMaster University
1616772117.761255,3,729,45,120,person,47,McMaster University
1616772117.761255,934,326,107,81,car,50,McMaster University
1616772117.761255,1768,2,148,74,car,58,McMaster University
1616772117.761255,996,93,33,82,person,69,McMaster University
1616772117.761255,983,92,34,83,person,86,McMaster University
1616772117.761255,1425,120,160,77,car,88,McMaster University
1616772117.761255,1376,80,145,63,bus,98,McMaster University
1616772117.761255,807,818,50,139,person,109,McMaster University
1616772117.761255,80,647,39,97,person,119,McMaster University
1616772117.761255,674,666,47,109,person,123,McMaster University
1616772117.761255,961,745,39,86,person,126,McMaster University
1616772117.761255,671,511,40,92,person,157,McMaster University
1616772117.761255,711,281,228,131,car,172,McMaster University
1616772117.761255,149,406,207,104,car,185,McMaster University
1616772117.761255,644,256,158,92,car,186,McMaster University
1616772117.761255,838,265,157,74,car,187,McMaster University
1616772117.761255,93,455,197,125,car,188,McMaster University
1616772117.761255,1874,171,44,85,person,189,McMaster University
1616772117.761255,823,389,355,296,bus,192,McMaster University
1616772117.861255,121,624,42,90,person,3,McMaster University
1616772117.861255,607,459,29,78,person,4,McMaster University
1616772117.861255,1811,881,107,148,truck,9,McMaster University
1616772117.861255,573,451,36,92,person,10,McMaster University
1616772117.861255,1564,416,39,100,person,11,McMaster University
1616772117.861255,1809,879,109,148,car,14,McMaster University
1616772117.861255,1614,420,39,98,person,15,McMaster University
1616772117.861255,238,859,51,112,person,18,McMaster University
1616772117.861255,892,721,42,118,person,19,McMaster University
1616772117.861255,453,602,38,97,person,22,McMaster University
1616772117.861255,1258,570,41,109,person,23,McMaster University
1616772117.861255,1223,549,36,116,person,25,McMaster University
1616772117.861255,301,941,44,113,person,27,McMaster University
1616772117.861255,216,696,38,109,person,29,McMaster University
1616772117.861255,1693,263,224,126,truck,34,McMaster University
1616772117.861255,152,648,39,80,person,37,McMaster University
1616772117.861255,337,683,43,114,person,39,McMaster University
1616772117.861255,18,916,44,135,person,46,McMaster University
1616772117.861255,3,729,46,120,person,47,McMaster University
1616772117.861255,934,326,107,82,car,50,McMaster University
1616772117.861255,1785,0,143,72,car,58,McMaster University
1616772117.861255,995,93,33,83,person,69,McMaster University
1616772117.861255,1447,115,157,75,car,88,McMaster University
1616772117.861255,1397,71,158,69,bus,98,McMaster University
1616772117.861255,806,814,49,138,person,109,McMaster University
1616772117.861255,79,646,40,97,person,119,McMaster University
1616772117.861255,675,665,46,108,person,123,McMaster University
1616772117.861255,963,745,37,82,person,126,McMaster University
1616772117.861255,666,512,40,92,person,157,McMaster University
1616772117.861255,746,138,29,66,person,159,McMaster University
1616772117.861255,743,269,233,130,car,172,McMaster University
1616772117.861255,1330,36,23,66,person,179,McMaster University
